"Type","Start","End","Duration","Start Condition","Start Location","End Condition","Notes"
"Feed","2022-07-02 09:32","2022-07-02 09:47","00:14","00:14R","Breast","Null l",
"Feed","2022-07-02 06:31","2022-07-02 06:46","00:15","00:07R","Breast","00:07L",
"Sleep","2022-07-02 05:08","2022-07-02 06:31","01:23",,,,
"Feed","2022-07-02 04:27","2022-07-02 05:07","00:40","00:40R","Breast","Null l",
"Sleep","2022-07-01 23:38","2022-07-02 04:27","04:49",,,,
"Feed","2022-07-01 23:05","2022-07-01 23:38","00:32","00:32R","Breast","Null l",
"Sleep","2022-07-01 20:18","2022-07-01 23:01","02:43",,,,
"Feed","2022-07-01 19:31","2022-07-01 19:32","00:00","00:00R","Breast","Null l",
"Feed","2022-07-01 19:08","2022-07-01 19:17","00:09","Null r","Breast","00:09L",
"Sleep","2022-07-01 14:37","2022-07-01 15:44","01:07",,,,
"Feed","2022-07-01 14:31","2022-07-01 14:44","00:13","Null r","Breast","00:13L",
"Sleep","2022-07-01 09:40","2022-07-01 10:35","00:55",,,,
"Feed","2022-07-01 09:34","2022-07-01 09:47","00:12","00:12R","Breast","Null l",
"Sleep","2022-07-01 05:18","2022-07-01 07:05","01:47",,,,
"Feed","2022-07-01 04:38","2022-07-01 05:18","00:40","00:40R","Breast","Null l",
"Sleep","2022-07-01 01:17","2022-07-01 04:38","03:21",,,,
"Feed","2022-07-01 00:57","2022-07-01 01:17","00:20","Null r","Breast","00:20L",
"Sleep","2022-07-01 00:43","2022-07-01 00:55","00:12",,,,
"Sleep","2022-07-01 00:03","2022-07-01 00:24","00:21",,,,
"Feed","2022-06-30 23:36","2022-07-01 00:03","00:26","00:26R","Breast","Null l",
"Sleep","2022-06-30 20:06","2022-06-30 23:36","03:30",,,,
"Feed","2022-06-30 18:46","2022-06-30 19:04","00:17","00:17R","Breast","Null l",
"Sleep","2022-06-30 14:33","2022-06-30 15:39","01:06",,,,
"Feed","2022-06-30 14:26","2022-06-30 14:43","00:16","Null r","Breast","00:16L",
"Sleep","2022-06-30 09:43","2022-06-30 10:48","01:05",,,,
"Feed","2022-06-30 09:40","2022-06-30 09:49","00:09","00:06R","Breast","00:02L",
"Feed","2022-06-30 05:15","2022-06-30 05:39","00:24","00:12R","Breast","00:12L",
"Sleep","2022-06-30 02:49","2022-06-30 05:15","02:26",,,,
"Feed","2022-06-30 02:41","2022-06-30 02:49","00:08","00:04R","Breast","00:04L",
"Sleep","2022-06-29 23:47","2022-06-30 02:41","02:54",,,,
"Feed","2022-06-29 23:21","2022-06-29 23:47","00:26","00:00R","Breast","00:25L",
"Sleep","2022-06-29 20:15","2022-06-29 23:19","03:04",,,,
"Feed","2022-06-29 19:10","2022-06-29 19:33","00:23","00:17R","Breast","00:06L",
"Sleep","2022-06-29 14:45","2022-06-29 15:40","00:55",,,,
"Feed","2022-06-29 14:38","2022-06-29 14:51","00:13","Null r","Breast","00:13L",
"Sleep","2022-06-29 09:44","2022-06-29 11:04","01:20",,,,
"Feed","2022-06-29 09:41","2022-06-29 09:49","00:07","00:07R","Breast","Null l",
"Feed","2022-06-29 06:04","2022-06-29 06:22","00:18","00:09R","Breast","00:09L",
"Sleep","2022-06-29 03:25","2022-06-29 06:03","02:38",,,,
"Feed","2022-06-29 02:59","2022-06-29 03:25","00:26","Null r","Breast","00:26L",
"Sleep","2022-06-29 01:03","2022-06-29 02:58","01:54",,,,
"Feed","2022-06-28 23:36","2022-06-29 00:39","01:03","00:46R","Breast","00:16L",
"Sleep","2022-06-28 20:14","2022-06-28 23:35","03:21",,,,
"Feed","2022-06-28 19:03","2022-06-28 19:29","00:26","00:21R","Breast","00:04L",
"Sleep","2022-06-28 14:47","2022-06-28 15:42","00:55",,,,
"Feed","2022-06-28 14:36","2022-06-28 14:54","00:17","00:17R","Breast","Null l",
"Feed","2022-06-28 13:59","2022-06-28 14:11","00:12","Null r","Breast","00:12L",
"Sleep","2022-06-28 09:49","2022-06-28 10:53","01:04",,,,
"Feed","2022-06-28 09:43","2022-06-28 09:54","00:11","00:05R","Breast","00:05L",
"Feed","2022-06-28 06:04","2022-06-28 06:19","00:15","Null r","Breast","00:15L",
"Sleep","2022-06-28 00:43","2022-06-28 06:04","05:20",,,,
"Feed","2022-06-28 00:13","2022-06-28 00:43","00:29","00:09R","Breast","00:19L",
"Sleep","2022-06-27 20:10","2022-06-28 00:13","04:03",,,,
"Feed","2022-06-27 18:51","2022-06-27 19:08","00:16","00:16R","Breast","Null l",
"Sleep","2022-06-27 14:30","2022-06-27 15:21","00:51",,,,
"Feed","2022-06-27 14:20","2022-06-27 14:38","00:17","Null r","Breast","00:17L",
"Sleep","2022-06-27 09:45","2022-06-27 10:40","00:55",,,,
"Feed","2022-06-27 09:40","2022-06-27 09:52","00:12","00:12R","Breast","Null l",
"Feed","2022-06-27 05:50","2022-06-27 06:01","00:10","Null r","Breast","00:10L",
"Sleep","2022-06-27 01:13","2022-06-27 05:50","04:36",,,,
"Feed","2022-06-27 00:31","2022-06-27 01:13","00:42","00:42R","Breast","Null l",
"Sleep","2022-06-26 20:16","2022-06-27 00:31","04:15",,,,
"Feed","2022-06-26 19:11","2022-06-26 19:25","00:14","00:03R","Breast","00:10L",
"Sleep","2022-06-26 16:00","2022-06-26 16:32","00:32",,,,
"Feed","2022-06-26 15:53","2022-06-26 16:06","00:13","Null r","Breast","00:13L",
"Feed","2022-06-26 14:49","2022-06-26 15:02","00:13","00:13R","Breast","Null l",
"Sleep","2022-06-26 08:59","2022-06-26 10:40","01:41",,,,
"Feed","2022-06-26 08:51","2022-06-26 09:05","00:14","00:14R","Breast","Null l",
"Feed","2022-06-26 06:06","2022-06-26 06:18","00:12","Null r","Breast","00:12L",
"Sleep","2022-06-26 04:11","2022-06-26 06:06","01:55",,,,
"Feed","2022-06-26 03:50","2022-06-26 04:11","00:21","00:13R","Breast","00:07L",
"Feed","2022-06-26 03:20","2022-06-26 03:35","00:15","00:07R","Breast","00:07L",
"Sleep","2022-06-26 02:37","2022-06-26 03:20","00:43",,,,
"Feed","2022-06-26 02:21","2022-06-26 02:37","00:16","00:08R","Breast","00:08L",
"Sleep","2022-06-26 01:30","2022-06-26 02:21","00:51",,,,
"Feed","2022-06-26 01:15","2022-06-26 01:30","00:15","00:07R","Breast","00:07L",
"Sleep","2022-06-26 00:09","2022-06-26 01:14","01:05",,,,
"Feed","2022-06-25 23:51","2022-06-26 00:08","00:17","00:08R","Breast","00:08L",
"Sleep","2022-06-25 22:55","2022-06-25 23:48","00:52",,,,
"Feed","2022-06-25 22:38","2022-06-25 22:55","00:17","00:17R","Breast","Null l",
"Sleep","2022-06-25 20:17","2022-06-25 22:37","02:20",,,,
"Feed","2022-06-25 19:08","2022-06-25 19:36","00:27","00:27R","Breast","Null l",
"Sleep","2022-06-25 14:16","2022-06-25 15:13","00:57",,,,
"Feed","2022-06-25 14:12","2022-06-25 14:21","00:09","Null r","Breast","00:09L",
"Feed","2022-06-25 11:59","2022-06-25 12:16","00:17","Null r","Breast","00:17L",
"Sleep","2022-06-25 09:03","2022-06-25 10:10","01:07",,,,
"Feed","2022-06-25 08:55","2022-06-25 09:09","00:14","00:14R","Breast","Null l",
"Feed","2022-06-25 06:21","2022-06-25 06:36","00:15","Null r","Breast","00:15L",
"Sleep","2022-06-25 05:24","2022-06-25 06:21","00:57",,,,
"Feed","2022-06-25 04:53","2022-06-25 05:24","00:31","00:31R","Breast","Null l",
"Sleep","2022-06-25 02:44","2022-06-25 04:53","02:09",,,,
"Feed","2022-06-25 02:31","2022-06-25 02:44","00:13","00:10R","Breast","00:03L",
"Sleep","2022-06-25 01:58","2022-06-25 02:31","00:33",,,,
"Feed","2022-06-25 01:24","2022-06-25 01:57","00:33","Null r","Breast","00:33L",
"Sleep","2022-06-24 20:44","2022-06-25 01:24","04:39",,,,
"Feed","2022-06-24 19:41","2022-06-24 20:15","00:34","00:21R","Breast","00:13L",
"Sleep","2022-06-24 16:11","2022-06-24 17:22","01:11",,,,
"Sleep","2022-06-24 09:31","2022-06-24 10:37","01:06",,,,
"Feed","2022-06-24 09:16","2022-06-24 09:37","00:20","00:20R","Breast","Null l",
"Feed","2022-06-24 06:12","2022-06-24 06:28","00:16","Null r","Breast","00:16L",
"Sleep","2022-06-24 05:01","2022-06-24 06:12","01:11",,,,
"Feed","2022-06-24 04:40","2022-06-24 05:01","00:21","00:21R","Breast","Null l",
"Sleep","2022-06-24 03:20","2022-06-24 04:40","01:20",,,,
"Feed","2022-06-24 02:55","2022-06-24 03:20","00:25","Null r","Breast","00:25L",
"Sleep","2022-06-24 00:50","2022-06-24 02:52","02:02",,,,
"Feed","2022-06-24 00:22","2022-06-24 00:50","00:28","00:28R","Breast","Null l",
"Sleep","2022-06-23 20:10","2022-06-24 00:22","04:12",,,,
"Feed","2022-06-23 19:16","2022-06-23 19:20","00:04","Null r","Breast","00:04L",
"Feed","2022-06-23 19:06","2022-06-23 19:13","00:07","00:07R","Breast","Null l",
"Sleep","2022-06-23 14:26","2022-06-23 15:32","01:06",,,,
"Feed","2022-06-23 14:22","2022-06-23 14:31","00:08","Null r","Breast","00:08L",
"Sleep","2022-06-23 09:37","2022-06-23 11:00","01:23",,,,
"Feed","2022-06-23 09:35","2022-06-23 09:41","00:06","00:06R","Breast","Null l",
"Feed","2022-06-23 05:27","2022-06-23 05:40","00:12","Null r","Breast","00:12L",
"Sleep","2022-06-23 01:20","2022-06-23 05:27","04:07",,,,
"Feed","2022-06-23 00:59","2022-06-23 01:20","00:20","Null r","Breast","00:20L",
"Sleep","2022-06-23 00:54","2022-06-23 00:59","00:04",,,,
"Sleep","2022-06-23 00:36","2022-06-23 00:42","00:05",,,,
"Feed","2022-06-23 00:13","2022-06-23 00:34","00:21","00:14R","Breast","00:06L",
"Sleep","2022-06-22 20:07","2022-06-23 00:12","04:05",,,,
"Feed","2022-06-22 19:18","2022-06-22 19:24","00:05","Null r","Breast","00:05L",
"Feed","2022-06-22 18:35","2022-06-22 18:47","00:12","00:12R","Breast","Null l",
"Sleep","2022-06-22 13:41","2022-06-22 15:17","01:36",,,,
"Feed","2022-06-22 13:30","2022-06-22 13:46","00:16","Null r","Breast","00:16L",
"Sleep","2022-06-22 09:52","2022-06-22 10:32","00:40",,,,
"Feed","2022-06-22 09:41","2022-06-22 10:00","00:19","00:19R","Breast","Null l",
"Feed","2022-06-22 06:36","2022-06-22 06:44","00:08","00:04R","Breast","00:04L",
"Sleep","2022-06-22 05:44","2022-06-22 06:36","00:52",,,,
"Feed","2022-06-22 05:14","2022-06-22 05:44","00:30","00:30R","Breast","Null l",
"Sleep","2022-06-22 03:10","2022-06-22 05:14","02:04",,,,
"Feed","2022-06-22 02:40","2022-06-22 03:10","00:30","Null r","Breast","00:30L",
"Sleep","2022-06-22 01:10","2022-06-22 02:37","01:27",,,,
"Feed","2022-06-22 00:39","2022-06-22 01:10","00:30","00:30R","Breast","Null l",
"Sleep","2022-06-21 20:18","2022-06-22 00:39","04:21",,,,
"Feed","2022-06-21 18:58","2022-06-21 19:12","00:14","00:14R","Breast","Null l",
"Sleep","2022-06-21 13:45","2022-06-21 15:12","01:27",,,,
"Feed","2022-06-21 13:38","2022-06-21 13:52","00:14","Null r","Breast","00:14L",
"Sleep","2022-06-21 09:43","2022-06-21 10:32","00:49",,,,
"Feed","2022-06-21 09:42","2022-06-21 09:48","00:06","00:06R","Breast","Null l",
"Feed","2022-06-21 05:15","2022-06-21 06:15","01:00","00:07R","Breast","00:52L",
"Sleep","2022-06-21 03:41","2022-06-21 05:15","01:34",,,,
"Feed","2022-06-21 03:09","2022-06-21 03:41","00:32","00:16R","Breast","00:16L",
"Sleep","2022-06-20 23:53","2022-06-21 03:09","03:16",,,,
"Feed","2022-06-20 23:18","2022-06-20 23:53","00:34","00:34R","Breast","Null l",
"Sleep","2022-06-20 20:16","2022-06-20 23:18","03:02",,,,
"Feed","2022-06-20 19:24","2022-06-20 19:33","00:08","00:08R","Breast","Null l",
"Feed","2022-06-20 18:51","2022-06-20 18:57","00:06","00:04R","Breast","00:02L",
"Sleep","2022-06-20 13:53","2022-06-20 15:07","01:14",,,,
"Feed","2022-06-20 13:39","2022-06-20 13:58","00:19","Null r","Breast","00:19L",
"Sleep","2022-06-20 09:19","2022-06-20 10:26","01:07",,,,
"Feed","2022-06-20 09:11","2022-06-20 09:26","00:14","00:14R","Breast","Null l",
"Sleep","2022-06-20 05:13","2022-06-20 06:39","01:25",,,,
"Feed","2022-06-20 04:10","2022-06-20 04:50","00:40","00:20R","Breast","00:20L",
"Sleep","2022-06-20 00:15","2022-06-20 04:10","03:54",,,,
"Feed","2022-06-19 23:51","2022-06-20 00:14","00:23","00:12R","Breast","00:11L",
"Sleep","2022-06-19 20:23","2022-06-19 23:45","03:22",,,,
"Feed","2022-06-19 19:02","2022-06-19 19:30","00:27","00:13R","Breast","00:14L",
"Sleep","2022-06-19 14:35","2022-06-19 15:19","00:44",,,,
"Sleep","2022-06-19 09:07","2022-06-19 10:12","01:05",,,,
"Feed","2022-06-19 09:05","2022-06-19 09:13","00:08","00:08R","Breast","Null l",
"Feed","2022-06-19 05:53","2022-06-19 06:24","00:31","00:26R","Breast","00:04L",
"Sleep","2022-06-19 01:58","2022-06-19 05:53","03:55",,,,
"Feed","2022-06-19 01:42","2022-06-19 01:58","00:15","Null r","Breast","00:15L",
"Sleep","2022-06-19 01:30","2022-06-19 01:36","00:05",,,,
"Feed","2022-06-19 00:51","2022-06-19 01:30","00:39","00:23R","Breast","00:15L",
"Sleep","2022-06-18 20:49","2022-06-19 00:51","04:01",,,,
"Sleep","2022-06-18 20:13","2022-06-18 20:34","00:21",,,,
"Feed","2022-06-18 19:02","2022-06-18 19:29","00:26","00:26R","Breast","Null l",
"Sleep","2022-06-18 14:19","2022-06-18 14:59","00:40",,,,
"Feed","2022-06-18 14:13","2022-06-18 14:24","00:11","Null r","Breast","00:11L",
"Sleep","2022-06-18 09:37","2022-06-18 10:33","00:56",,,,
"Feed","2022-06-18 09:31","2022-06-18 09:43","00:11","00:11R","Breast","Null l",
"Feed","2022-06-18 06:32","2022-06-18 06:44","00:12","Null r","Breast","00:12L",
"Sleep","2022-06-18 04:20","2022-06-18 06:32","02:12",,,,
"Feed","2022-06-18 03:45","2022-06-18 04:20","00:34","00:27R","Breast","00:07L",
"Sleep","2022-06-17 22:38","2022-06-18 03:45","05:06",,,,
"Sleep","2022-06-17 20:15","2022-06-17 22:03","01:48",,,,
"Feed","2022-06-17 19:08","2022-06-17 19:19","00:10","00:08R","Breast","00:02L",
"Sleep","2022-06-17 14:16","2022-06-17 15:19","01:03",,,,
"Feed","2022-06-17 14:13","2022-06-17 14:22","00:08","Null r","Breast","00:08L",
"Sleep","2022-06-17 09:03","2022-06-17 09:54","00:51",,,,
"Feed","2022-06-17 08:57","2022-06-17 09:08","00:11","00:11R","Breast","Null l",
"Sleep","2022-06-17 05:30","2022-06-17 06:30","01:00",,,,
"Feed","2022-06-17 04:57","2022-06-17 06:29","01:32","00:41R","Breast","00:50L",
"Sleep","2022-06-17 02:38","2022-06-17 04:57","02:18",,,,
"Feed","2022-06-17 02:14","2022-06-17 02:38","00:23","00:23R","Breast","Null l",
"Sleep","2022-06-16 23:46","2022-06-17 02:11","02:25",,,,
"Feed","2022-06-16 23:09","2022-06-16 23:45","00:36","00:22R","Breast","00:13L",
"Sleep","2022-06-16 20:25","2022-06-16 23:09","02:44",,,,
"Feed","2022-06-16 19:15","2022-06-16 19:33","00:18","Null r","Breast","00:18L",
"Feed","2022-06-16 18:58","2022-06-16 19:09","00:11","00:11R","Breast","Null l",
"Sleep","2022-06-16 14:26","2022-06-16 15:31","01:05",,,,
"Feed","2022-06-16 14:21","2022-06-16 14:34","00:12","Null r","Breast","00:12L",
"Sleep","2022-06-16 08:55","2022-06-16 10:07","01:12",,,,
"Feed","2022-06-16 08:42","2022-06-16 09:01","00:19","00:19R","Breast","Null l",
"Feed","2022-06-16 04:28","2022-06-16 04:52","00:24","Null r","Breast","00:24L",
"Sleep","2022-06-16 02:24","2022-06-16 04:28","02:04",,,,
"Feed","2022-06-16 02:06","2022-06-16 02:24","00:18","00:18R","Breast","Null l",
"Sleep","2022-06-16 00:28","2022-06-16 02:06","01:38",,,,
"Feed","2022-06-16 00:08","2022-06-16 00:28","00:20","Null r","Breast","00:20L",
"Sleep","2022-06-15 23:55","2022-06-16 00:08","00:13",,,,
"Feed","2022-06-15 23:19","2022-06-15 23:55","00:35","00:23R","Breast","00:11L",
"Sleep","2022-06-15 20:15","2022-06-15 23:19","03:04",,,,
"Feed","2022-06-15 19:22","2022-06-15 19:27","00:05","00:05R","Breast","Null l",
"Feed","2022-06-15 19:05","2022-06-15 19:08","00:03","Null r","Breast","00:03L",
"Feed","2022-06-15 18:28","2022-06-15 18:37","00:09","00:07R","Breast","00:02L",
"Sleep","2022-06-15 14:09","2022-06-15 15:18","01:09",,,,
"Feed","2022-06-15 14:01","2022-06-15 14:14","00:13","Null r","Breast","00:13L",
"Sleep","2022-06-15 09:20","2022-06-15 10:21","01:01",,,,
"Feed","2022-06-15 09:05","2022-06-15 09:25","00:19","00:19R","Breast","Null l",
"Feed","2022-06-15 06:38","2022-06-15 06:46","00:08","Null r","Breast","00:08L",
"Sleep","2022-06-15 03:06","2022-06-15 06:38","03:32",,,,
"Feed","2022-06-15 02:46","2022-06-15 03:06","00:19","Null r","Breast","00:19L",
"Sleep","2022-06-14 22:57","2022-06-15 02:46","03:49",,,,
"Feed","2022-06-14 22:21","2022-06-14 22:57","00:35","00:25R","Breast","00:09L",
"Sleep","2022-06-14 20:14","2022-06-14 22:21","02:07",,,,
"Feed","2022-06-14 19:11","2022-06-14 19:24","00:13","00:09R","Breast","00:04L",
"Sleep","2022-06-14 14:24","2022-06-14 15:21","00:57",,,,
"Feed","2022-06-14 14:16","2022-06-14 14:31","00:14","Null r","Breast","00:14L",
"Sleep","2022-06-14 09:20","2022-06-14 10:29","01:09",,,,
"Feed","2022-06-14 09:17","2022-06-14 09:25","00:08","00:08R","Breast","Null l",
"Feed","2022-06-14 05:56","2022-06-14 06:30","00:34","Null r","Breast","00:34L",
"Sleep","2022-06-14 01:50","2022-06-14 05:54","04:04",,,,
"Feed","2022-06-14 01:26","2022-06-14 01:50","00:23","Null r","Breast","00:23L",
"Sleep","2022-06-14 01:12","2022-06-14 01:26","00:14",,,,
"Feed","2022-06-14 00:50","2022-06-14 01:10","00:19","00:15R","Breast","00:04L",
"Sleep","2022-06-13 20:20","2022-06-14 00:50","04:30",,,,
"Feed","2022-06-13 18:36","2022-06-13 18:57","00:21","00:13R","Breast","00:07L",
"Sleep","2022-06-13 14:16","2022-06-13 15:16","01:00",,,,
"Feed","2022-06-13 14:11","2022-06-13 14:22","00:10","Null r","Breast","00:10L",
"Sleep","2022-06-13 09:15","2022-06-13 10:18","01:03",,,,
"Feed","2022-06-13 09:10","2022-06-13 09:20","00:09","00:09R","Breast","Null l",
"Sleep","2022-06-13 06:04","2022-06-13 06:18","00:14",,,,
"Feed","2022-06-13 05:38","2022-06-13 06:04","00:26","00:13R","Breast","00:13L",
"Sleep","2022-06-13 01:35","2022-06-13 05:38","04:02",,,,
"Feed","2022-06-13 01:21","2022-06-13 01:34","00:13","00:13R","Breast","Null l",
"Sleep","2022-06-13 01:11","2022-06-13 01:20","00:08",,,,
"Feed","2022-06-13 00:49","2022-06-13 01:11","00:21","00:21R","Breast","Null l",
"Feed","2022-06-13 00:16","2022-06-13 00:41","00:25","00:14R","Breast","00:11L",
"Sleep","2022-06-12 20:45","2022-06-13 00:11","03:26",,,,
"Feed","2022-06-12 19:13","2022-06-12 19:38","00:25","00:25R","Breast","Null l",
"Feed","2022-06-12 18:43","2022-06-12 18:55","00:12","00:07R","Breast","00:04L",
"Sleep","2022-06-12 14:40","2022-06-12 15:14","00:34",,,,
"Feed","2022-06-12 14:35","2022-06-12 14:45","00:10","Null r","Breast","00:10L",
"Sleep","2022-06-12 09:23","2022-06-12 10:10","00:47",,,,
"Feed","2022-06-12 09:16","2022-06-12 09:29","00:12","00:12R","Breast","Null l",
"Feed","2022-06-12 06:29","2022-06-12 06:45","00:16","00:13R","Breast","00:02L",
"Sleep","2022-06-12 05:30","2022-06-12 06:29","00:59",,,,
"Feed","2022-06-12 05:06","2022-06-12 05:30","00:24","Null r","Breast","00:24L",
"Sleep","2022-06-12 01:50","2022-06-12 05:03","03:13",,,,
"Feed","2022-06-12 01:04","2022-06-12 01:54","00:50","00:36R","Breast","00:14L",
"Sleep","2022-06-11 21:10","2022-06-12 01:04","03:54",,,,
"Feed","2022-06-11 19:27","2022-06-11 19:46","00:19","00:15R","Breast","00:03L",
"Feed","2022-06-11 18:57","2022-06-11 19:04","00:07","00:06R","Breast","00:00L",
"Feed","2022-06-11 16:55","2022-06-11 17:12","00:17","00:08R","Breast","00:08L",
"Sleep","2022-06-11 12:58","2022-06-11 14:32","01:34",,,,
"Feed","2022-06-11 12:54","2022-06-11 13:02","00:08","Null r","Breast","00:08L",
"Sleep","2022-06-11 09:29","2022-06-11 09:44","00:15",,,,
"Feed","2022-06-11 09:17","2022-06-11 09:34","00:16","00:16R","Breast","Null l",
"Sleep","2022-06-11 05:33","2022-06-11 07:21","01:48",,,,
"Feed","2022-06-11 05:04","2022-06-11 05:34","00:30","Null r","Breast","00:30L",
"Sleep","2022-06-11 02:24","2022-06-11 05:04","02:40",,,,
"Feed","2022-06-11 01:55","2022-06-11 02:24","00:28","00:17R","Breast","00:11L",
"Sleep","2022-06-10 20:59","2022-06-11 01:55","04:56",,,,
"Feed","2022-06-10 19:19","2022-06-10 19:31","00:12","00:12R","Breast","00:00L",
"Sleep","2022-06-10 14:19","2022-06-10 15:21","01:02",,,,
"Feed","2022-06-10 14:15","2022-06-10 14:24","00:09","00:09R","Breast","Null l",
"Sleep","2022-06-10 09:09","2022-06-10 10:03","00:54",,,,
"Feed","2022-06-10 08:54","2022-06-10 09:12","00:18","00:01R","Breast","00:17L",
"Sleep","2022-06-10 08:27","2022-06-10 08:50","00:23",,,,
"Feed","2022-06-10 08:23","2022-06-10 08:33","00:10","00:10R","Breast","Null l",
"Sleep","2022-06-10 05:38","2022-06-10 05:45","00:06",,,,
"Feed","2022-06-10 05:11","2022-06-10 05:38","00:27","Null r","Breast","00:27L",
"Sleep","2022-06-09 21:22","2022-06-10 05:10","07:47",,,,
"Feed","2022-06-09 21:07","2022-06-09 21:22","00:14","Null r","Breast","00:14L",
"Feed","2022-06-09 19:02","2022-06-09 19:36","00:33","00:33R","Breast","Null l",
"Feed","2022-06-09 14:48","2022-06-09 15:21","00:32","00:32R","Breast","Null l",
"Sleep","2022-06-09 14:40","2022-06-09 14:48","00:08",,,,
"Feed","2022-06-09 14:21","2022-06-09 14:45","00:24","Null r","Breast","00:24L",
"Feed","2022-06-09 09:22","2022-06-09 09:30","00:07","00:07R","Breast","Null l",
"Sleep","2022-06-09 09:15","2022-06-09 10:33","01:18",,,,
"Feed","2022-06-09 09:08","2022-06-09 09:19","00:11","00:11R","Breast","Null l",
"Sleep","2022-06-09 05:20","2022-06-09 06:10","00:50",,,,
"Feed","2022-06-09 05:13","2022-06-09 05:26","00:13","00:06R","Breast","00:06L",
"Sleep","2022-06-09 04:02","2022-06-09 05:13","01:11",,,,
"Feed","2022-06-09 03:53","2022-06-09 04:02","00:09","Null r","Breast","00:09L",
"Sleep","2022-06-09 03:36","2022-06-09 03:53","00:17",,,,
"Feed","2022-06-09 02:59","2022-06-09 03:36","00:37","Null r","Breast","00:37L",
"Sleep","2022-06-08 23:20","2022-06-09 02:59","03:39",,,,
"Feed","2022-06-08 22:50","2022-06-08 23:19","00:29","00:19R","Breast","00:10L",
"Sleep","2022-06-08 20:36","2022-06-08 22:30","01:54",,,,
"Feed","2022-06-08 18:53","2022-06-08 19:23","00:29","00:20R","Breast","00:08L",
"Feed","2022-06-08 14:13","2022-06-08 14:41","00:27","00:04R","Breast","00:23L",
"Sleep","2022-06-08 09:27","2022-06-08 10:40","01:13",,,,
"Feed","2022-06-08 09:06","2022-06-08 09:31","00:24","00:24R","Breast","Null l",
"Feed","2022-06-08 06:02","2022-06-08 06:26","00:24","Null r","Breast","00:24L",
"Sleep","2022-06-08 02:58","2022-06-08 06:03","03:05",,,,
"Feed","2022-06-08 02:29","2022-06-08 02:58","00:29","00:28R","Breast","00:00L",
"Sleep","2022-06-07 23:33","2022-06-08 02:29","02:56",,,,
